GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pan_gene_symbol,product,TIGRFAM Meta Role,TIGRFAM Main Role,TIGRFAM Sub Role,TIGRFAM function,TIGRFAM,TIGRFAM HMM score
SAUSA300_RS06890,6055.37880064375,-0.40820937758788645,0.06870890019815377,50.99021706580814,8.464767786559472e-12,3.4841694539642694e-11,femA,aminoacyltransferase FemA,Genetic information processing,Protein synthesis,tRNA aminoacylation,serine--tRNA ligase,TIGR00414,7.5
SAUSA300_RS06940,2663.0607844218366,-0.5992644274804902,0.08616639316285317,94.1060177970896,3.6739892261475516e-21,2.6244054108136512e-20,-,oligoendopeptidase F,Genetic information processing,Protein fate,"Degradation of proteins, peptides, and glycopeptides",oligoendopeptidase F,TIGR00181,720.9
SAUSA300_RS06990,438.60841187384807,-2.2805513900198426,0.13681625693924773,292.6507505434359,2.829416990197034e-64,6.608709684245929e-63,lysC,aspartate kinase,Metabolism,Amino acid biosynthesis,Aspartate family,aspartate kinase,TIGR00657,354
SAUSA300_RS06995,1975.2786622002327,-2.9902804301868584,0.12653592223682267,713.7317046508406,1.0354510083437892e-155,8.352729738856592e-154,asd,aspartate-semialdehyde dehydrogenase,Metabolism,Amino acid biosynthesis,Aspartate family,aspartate-semialdehyde dehydrogenase,TIGR01296,379.1
SAUSA300_RS07000,2275.5077091249827,-3.283992826074509,0.12367639946077516,855.4624688445585,1.7325475101869065e-186,1.8210311866000234e-184,dapA,4-hydroxy-tetrahydrodipicolinate synthase,Metabolism,Amino acid biosynthesis,Aspartate family,4-hydroxy-tetrahydrodipicolinate synthase,TIGR00674,282
SAUSA300_RS07005,1920.0158096510625,-3.297412940675117,0.12398609192697821,910.8376814028663,1.6372331466803296e-198,1.85322198103085e-196,dapB,4-hydroxy-tetrahydrodipicolinate reductase,Metabolism,Amino acid biosynthesis,Aspartate family,4-hydroxy-tetrahydrodipicolinate reductase,TIGR00036,165.6
SAUSA300_RS07010,2047.6922839921867,-3.044746518135275,0.13104445054510536,689.968441407899,1.4971199739678814e-150,1.0746400203384086e-148,dapD,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",NA,NA,NA,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase",TIGR03532,376.9
SAUSA300_RS07015,1008.3139463276623,-2.9009974886634273,0.12390054408253628,699.5566360478401,1.2393860191870486e-152,9.352597575557652e-151,dapI,hydrolase,Genetic information processing,Protein fate,"Degradation of proteins, peptides, and glycopeptides",amidohydrolase,TIGR01891,279.6
SAUSA300_RS07020,798.4470607611422,-2.9856812319991337,0.13527873743830637,618.7631628724438,4.3379683568762984e-135,2.553328174857389e-133,alr2,alanine racemase 2,Cell structure,Cell envelope,Biosynthesis and degradation of murein sacculus and peptidoglycan,alanine racemase,TIGR00492,148.9
SAUSA300_RS07025,1782.146726183919,-1.3755433724602855,0.10923891311912871,259.785772410856,3.874683938546125e-57,7.810407418589895e-56,lysA,diaminopimelate decarboxylase,Metabolism,Amino acid biosynthesis,Aspartate family,diaminopimelate decarboxylase,TIGR01048,461.8
SAUSA300_RS07075,475.84180590455134,-1.081996917997978,0.13260703433465376,66.58184618577613,3.4828582818380194e-15,1.779522903376613e-14,brnQ3,branched-chain amino acid transport system II carrier protein,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",branched-chain amino acid transport system II carrier protein,TIGR00796,520.7
SAUSA300_RS07080,625.6111689492067,-0.9359827991177772,0.1189735491964514,111.01370498143845,7.8285306358180875e-25,6.3294960607727014e-24,-,nitric oxide reductase activation protein NorD,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers","Heme, porphyrin, and cobalamin","cobaltochelatase, CobT subunit",TIGR01651,21.5
SAUSA300_RS07085,347.7003701360015,-0.7964624103859357,0.12214570308510744,86.72586195383026,1.4713580089851164e-19,9.413492653137386e-19,-,hypothetical protein,Cellular processes,Cellular processes,Other,gas vesicle protein GvpN,TIGR02640,73.2
SAUSA300_RS07090,1209.6744475978483,1.0819733673711271,0.1271414853757239,74.99891985042642,5.178350947509002e-17,2.9139362979959834e-16,-,hypothetical protein,NA,NA,NA,SH3 domain protein,TIGR04211,12.3
SAUSA300_RS07125,119.78873458526857,1.8539423408119684,0.20842996262619284,152.98324800072703,6.0271192570258415e-34,6.94276479517269e-33,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS07130,872.7732008181774,0.30252093928530427,0.1069215419598288,76.3730981624567,2.604908369343165e-17,1.4885913264032884e-16,-,IS200/IS605 family transposase,NA,NA,NA,NA,NA,NA
SAUSA300_RS07195,2306.7165465567878,0.7143864073098954,0.10281051688397934,54.3684907078499,1.56326371685722e-12,6.735995781421374e-12,-,hypothetical protein,NA,NA,NA,"putative bacilliredoxin, YphP/YqiW family",TIGR04191,181.9
SAUSA300_RS07260,1646.6427245503216,-0.8094269081025136,0.09269528411048532,93.50678123640257,4.9574739893638984e-21,3.4903937681095585e-20,-,5'-3' exonuclease,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",DNA polymerase I,TIGR00593,266.7
SAUSA300_RS07265,5412.105405021721,-0.6046280196274167,0.08670373442607261,59.03283876043592,1.517686033765073e-13,6.8610599037951e-13,dynA,hypothetical protein,Genetic information processing,Protein synthesis,Other,ribosome-associated GTPase EngA,TIGR03594,67.6
SAUSA300_RS07270,160.1043516454663,0.51166551106675,0.15565393863587074,55.87157676873369,7.372949462300346e-13,3.2531619591529116e-12,-,PepSY domain-containing protein,NA,NA,NA,TIGR03943 family protein,TIGR03943,9.9
SAUSA300_RS07335,6112.876868760971,1.0337924583080051,0.08294458880324507,194.391452795072,6.143733389132517e-43,9.417191335529686e-42,asnC,asparagine--tRNA ligase,Genetic information processing,Protein synthesis,tRNA aminoacylation,asparagine--tRNA ligase,TIGR00457,546.9
SAUSA300_RS07385,1444.232932939342,-1.2645992125310943,0.08277542296362675,289.49175475635855,1.37297989072213e-63,3.156781108121272e-62,aroA,3-phosphoshikimate 1-carboxyvinyltransferase,Metabolism,Amino acid biosynthesis,Aromatic amino acid family,3-phosphoshikimate 1-carboxyvinyltransferase,TIGR01356,379.1
SAUSA300_RS07390,950.180199117252,-1.363741028159886,0.11079767366739597,191.02535308824844,3.306523586979131e-42,4.914696422464436e-41,aroB,3-dehydroquinate synthase,Metabolism,Amino acid biosynthesis,Aromatic amino acid family,3-dehydroquinate synthase,TIGR01357,376
SAUSA300_RS07395,1106.5708095489013,-1.0262542423082197,0.11824045464229237,122.99625691548681,1.9575017699977615e-27,1.8116124871394376e-26,aroC,chorismate synthase,Metabolism,Amino acid biosynthesis,Aromatic amino acid family,chorismate synthase,TIGR00033,404.6
SAUSA300_RS07400,41.752707564017086,2.185218109362462,0.2964125843087193,101.45884233188424,9.300200628848044e-23,6.982267972117294e-22,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS07405,2327.2306512261525,0.8898023792495525,0.08647235238991224,174.14660733228902,1.5294831496225277e-38,1.991711906787212e-37,ndk,nucleoside-diphosphate kinase,NA,NA,NA,NA,NA,NA
SAUSA300_RS07445,21951.47006076614,0.7333544061247776,0.08485304481402609,74.88737724686189,5.475359619474934e-17,3.0751876641440324e-16,rpsA,30S ribosomal protein S1,Genetic information processing,Protein synthesis,Ribosomal proteins: synthesis and modification,ribosomal protein bS1,TIGR00717,286.5
SAUSA300_RS07450,394.10642130189996,1.779210680780457,0.24958244295066045,49.2490854405023,2.0216081381521685e-11,7.996764449706764e-11,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS07500,3101.999869502557,1.2403934816621751,0.15034201189239008,116.58929873364849,4.818983679822712e-26,4.159023158275144e-25,fer,ferredoxin,Metabolism,Energy metabolism,Electron transport,"NADH-quinone oxidoreductase, chain I",TIGR01971,14.6
SAUSA300_RS07505,3187.5450266252424,0.5381273821681374,0.10814837469158434,51.618657620105864,6.182311964979453e-12,2.569850863408832e-11,ribU,hypothetical protein,Metabolism,Transport and binding proteins,Unknown substrate,"ECF transporter S component, folate family",TIGR04518,34.4
SAUSA300_RS07835,635.3866829485596,0.9738040213276961,0.14155368481864142,66.06349073846145,4.5133109782346095e-15,2.286174562641042e-14,-,hypothetical protein,NA,NA,NA,Sec region non-globular protein,TIGR04420,15.2
SAUSA300_RS07840,690.1750126767649,0.6845962627982507,0.11576605209283093,54.6008196415804,1.391818680460971e-12,6.041478431558463e-12,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS07870,1136.9824603856007,-0.5536672085239515,0.10124832208105305,59.697118411920826,1.0887682408281688e-13,4.960131474856503e-13,srrB,two-component sensor histidine kinase,Signal transduction,Signal transduction,Two-component systems,phosphate regulon sensor kinase PhoR,TIGR02966,242.7
SAUSA300_RS07915,3611.4741499308607,0.9079008192293944,0.08128312434466949,144.0355246361322,5.285465303537806e-32,5.761157180856209e-31,-,aldo/keto reductase,NA,NA,NA,voltage-dependent potassium channel beta subunit,TIGR01293,75.2
SAUSA300_RS07950,1120.3293720657152,0.6427389908052423,0.08809514499578311,53.8440719396944,2.031928101725926e-12,8.717149276063266e-12,malA,alpha-glucosidase,NA,NA,NA,"alpha,alpha-phosphotrehalase",TIGR02403,597.7
SAUSA300_RS07965,2852.9937912544765,-1.1070978869293808,0.150696936146256,52.78228116574576,3.455200657840134e-12,1.4610137264401604e-11,-,glyoxalase,NA,NA,NA,methylmalonyl-CoA epimerase,TIGR03081,16.4
SAUSA300_RS07995,4611.763653828041,0.6113304823100376,0.08819400467177944,51.097068263241596,8.024400677596047e-12,3.312175483052618e-11,bmfBB,2-oxoglutarate dehydrogenase E2,NA,NA,NA,"2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase",TIGR02927,331.9
SAUSA300_RS08065,1487.5008269803725,0.7655537904690534,0.10531518933428587,54.41906864451474,1.5242260814514892e-12,6.587073946713263e-12,NA,transposase,Metabolism,Energy metabolism,Amino acids and amines,glycine C-acetyltransferase,TIGR01822,14.5
SAUSA300_RS08070,1762.85081995755,1.6106974175708884,0.17460186332370173,88.8753801653986,5.022921704164279e-20,3.314452595371182e-19,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS08160,2469.144943838401,0.6165236684561977,0.10152823175954694,78.26361226660369,1.0122144419692689e-17,5.934157575130594e-17,-,rhodanese,Genetic information processing,Protein synthesis,tRNA and rRNA base modification,tRNA 2-selenouridine synthase,TIGR03167,24.1
SAUSA300_RS08175,12483.818397176492,1.0670011145334581,0.14213868356265447,58.44045937899253,2.0408706773540564e-13,9.183918048093253e-13,gcvT,aminomethyltransferase,Metabolism,Energy metabolism,Amino acids and amines,glycine cleavage system T protein,TIGR00528,442
SAUSA300_RS08220,2235.455959650215,0.7499643224469273,0.09514541288978375,61.69385662095715,4.011892164258811e-14,1.889119782306189e-13,-,MBL fold metallo-hydrolase,Cellular processes,Cellular processes,Detoxification,hydroxyacylglutathione hydrolase,TIGR03413,88.5
SAUSA300_RS08295,658.1731460748358,-0.5917610848964809,0.09974367557851802,60.9216034990573,5.90258005267059e-14,2.7529783034880425e-13,trmK,tRNA methyltransferase,NA,NA,NA,NA,NA,NA
SAUSA300_RS08310,1597.0950591667452,0.6235109313958128,0.0777927506508249,65.07288674267059,7.406315065969452e-15,3.7069362651612406e-14,-,phosphoenolpyruvate synthetase regulatory protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS08355,4967.12517265755,1.1527985050279184,0.12011695863645443,89.97677656322801,2.89595106885437e-20,1.919545944963606e-19,-,hypothetical protein,Cellular processes,Cellular processes,Pathogenesis,putative immunoglobulin-blocking virulence protein,TIGR04526,17.2
SAUSA300_RS08360,4719.709555855251,1.0769593432200193,0.13334694501224922,63.836753418102376,1.3741214656843615e-14,6.728851037452705e-14,-,hypothetical protein,Metabolism,Transport and binding proteins,Cations and iron carrying compounds,"cobalt ABC transporter, ATP-binding protein",TIGR01166,14.9
SAUSA300_RS08365,3027.1129050478094,0.9832229004487953,0.12651618745051724,59.85266666300619,1.0072993890253929e-13,4.603233077487161e-13,-,hypothetical protein,NA,NA,NA,"oligosaccharyl transferase, archaeosortase A system-associated",TIGR04154,2.7
SAUSA300_RS08375,3501.2681762326715,-0.6780593599567898,0.0891871801231892,59.48753320232959,1.2090556589564515e-13,5.491127784427217e-13,mtaB,tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))- methylthiotransferase MtaB,NA,NA,NA,"radical SAM methylthiotransferase, MiaB/RimO family",TIGR00089,494.3
SAUSA300_RS08395,13249.896188276552,1.0202061102753928,0.08799793356874779,140.61077190522553,2.92926614793504e-31,3.089903323789542e-30,dnaK,molecular chaperone DnaK,Genetic information processing,Protein fate,Protein folding and stabilization,chaperone protein DnaK,TIGR02350,938.7
SAUSA300_RS08400,2937.537492984865,0.7665788982015015,0.0995328310620831,76.84748248701379,2.054855105915109e-17,1.1834517762638288e-16,grpE,nucleotide exchange factor GrpE,NA,NA,NA,chain length determinant protein EpsF,TIGR03017,9.6
SAUSA300_RS08405,3895.717514000786,0.9096992414411716,0.1194490849640448,80.81296104086209,2.8293617422975963e-18,1.7133357217246555e-17,hrcA,HrcA family transcriptional regulator,Signal transduction,Regulatory functions,DNA interactions,heat-inducible transcription repressor HrcA,TIGR00331,345.7
SAUSA300_RS08550,1609.676393539381,-0.9609302426256862,0.09336892172567592,108.52370481485016,2.718797873740641e-24,2.1531690787884832e-23,udk,uridine kinase,Metabolism,"Purines, pyrimidines, nucleosides, and nucleotides",Salvage of nucleosides and nucleotides,uridine kinase,TIGR00235,294.6
SAUSA300_RS08555,2021.8931080547532,-0.8215684072239977,0.10603307561932891,68.62716852501451,1.2525633510813354e-15,6.582667753986375e-15,-,collagenase-like protease,NA,NA,NA,NA,NA,NA
SAUSA300_RS08655,2446.3329210393154,-1.1620604069097231,0.10744587547675065,133.3859040604388,1.0854728153733483e-29,1.0828971171673778e-28,lytH,cell wall amidase,Cell structure; Cellular processes,Cell envelope; Cellular processes,Biosynthesis and degradation of murein sacculus and peptidoglycan; Sporulation and germination,N-acetylmuramoyl-L-alanine amidase CwlD,TIGR02883,115.1
SAUSA300_RS08660,2059.4667797643856,-0.9687855197429894,0.08060558489826658,191.83524619468727,2.2054924303916643e-42,3.294804173930288e-41,dtd,D-tyrosyl-tRNA(Tyr) deacylase,Genetic information processing,Protein synthesis,tRNA aminoacylation,D-tyrosyl-tRNA(Tyr) deacylase,TIGR00256,175.4
SAUSA300_RS08665,6505.277046115216,-1.1866359355192306,0.06498427795283866,390.31958693389714,1.7505664784826318e-85,5.661447413378446e-84,relA,"bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase",Cellular processes,Cellular processes,Adaptations to atypical conditions,RelA/SpoT family protein,TIGR00691,802.9
SAUSA300_RS08725,4309.299992365563,0.4673306461954022,0.1186264373776504,56.41721688759688,5.61250848641949e-13,2.4951076247028036e-12,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS08730,7936.925601086648,0.3153016652828358,0.08848285111868533,103.43598007414462,3.4606869221941683e-23,2.6522920864628744e-22,rplU,50S ribosomal protein L21,Genetic information processing,Protein synthesis,Ribosomal proteins: synthesis and modification,ribosomal protein bL21,TIGR00061,133.9
SAUSA300_RS08745,139.0348915071502,2.3602606455559365,0.23415545076233277,186.06141561231055,3.956188281755951e-41,5.7354985779348586e-40,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS08750,819.031625236506,2.7767525642083704,0.169294106575817,448.5810177519162,3.907236073484814e-98,1.5130257584560273e-96,-,DUF4930 domain-containing protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS15375,485.6992269819362,2.4759650940561277,0.17206849504914493,317.157011646152,1.3496773899880596e-69,3.4242246195990163e-68,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS08755,1106.752795855631,0.6849442662550134,0.16511841302503247,48.99625958067807,2.2940211367571085e-11,9.025807761331778e-11,-,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS08805,1102.5551500040076,0.8622080486627792,0.10275237490925813,70.16384593604526,5.809174742411918e-16,3.091573465988838e-15,hemB,delta-aminolevulinic acid dehydratase,NA,NA,NA,NA,NA,NA
SAUSA300_RS08810,397.05751244165356,1.1529976999826024,0.13064355990280138,78.64725734397226,8.355357934691642e-18,4.937714538513554e-17,hemD,uroporphyrinogen III methyltransferase,NA,NA,NA,NA,NA,NA
SAUSA300_RS08840,16649.076607829677,0.648899827097032,0.09727202175764355,75.14629705155684,4.8104856950430617e-17,2.712118659101864e-16,tig,trigger factor,Genetic information processing,Protein fate,Protein folding and stabilization,trigger factor,TIGR00115,451.8
SAUSA300_RS08865,5805.211235302479,0.2962265395272906,0.11590071714164124,49.63025226970481,1.670812254429319e-11,6.644865492953359e-11,rplT,50S ribosomal protein L20,Genetic information processing,Protein synthesis,Ribosomal proteins: synthesis and modification,ribosomal protein bL20,TIGR01032,172.7
SAUSA300_RS08870,4024.1975014006753,0.17828395141614897,0.06529017730022602,169.445595334009,1.6045619223916526e-37,2.0621073089950365e-36,rpmI,50S ribosomal protein L35,Genetic information processing,Protein synthesis,Ribosomal proteins: synthesis and modification,ribosomal protein bL35,TIGR00001,87.4
SAUSA300_RS08875,9821.220184826585,0.35368277561064076,0.06474322649475377,192.27825561015268,1.7672878807110463e-42,2.680993934501345e-41,infC,translation initiation factor IF-3,Genetic information processing,Protein synthesis,Translation factors,translation initiation factor IF-3,TIGR00168,231.9
SAUSA300_RS08880,1166.4432807522383,-0.8705055233085538,0.1459681903328698,50.77617929236206,9.420907954274246e-12,3.8561518928274134e-11,lysP,gamma-aminobutyrate permease,Metabolism,Transport and binding proteins,"Amino acids, peptides and amines",amino acid permease (yeast),TIGR00913,467.6
SAUSA300_RS08910,5180.092492984664,2.9042393843646335,0.1052375498663189,1088.0973251938544,5.280413677505931e-237,6.756633675173893e-235,gapB,aldehyde dehydrogenase,Metabolism,Energy metabolism,Glycolysis/gluconeogenesis,"glyceraldehyde-3-phosphate dehydrogenase, type I",TIGR01534,412.6
SAUSA300_RS08925,4315.66283709705,-0.06420792463444634,0.06502348034601041,60.13596246570148,8.742621338965625e-14,4.0139679564080867e-13,polA,DNA polymerase I,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",DNA polymerase I,TIGR00593,1054.3
SAUSA300_RS08935,2973.458010164668,1.4154702507780654,0.08163471635950194,342.76566249733753,3.710069931433404e-75,1.0704642949224028e-73,phoR,sensor histidine kinase,Signal transduction,Signal transduction,Two-component systems,phosphate regulon sensor kinase PhoR,TIGR02966,307.5
SAUSA300_RS08940,1172.1058427763635,1.1026323481187998,0.1072011317588775,125.32465706085166,6.11077785387773e-28,5.782642837286869e-27,phoP,DNA-binding response regulator,Signal transduction,Regulatory functions; Signal transduction,DNA interactions; Two-component systems,phosphate regulon transcriptional regulatory protein PhoB,TIGR02154,241.6
SAUSA300_RS08950,44314.321992913705,1.6573644434620378,0.09613709395363591,402.0605322208314,4.9392923554798976e-88,1.6902717909508533e-86,citC,isocitrate dehydrogenase (NADP(+)),Metabolism,Energy metabolism,TCA cycle,"isocitrate dehydrogenase, NADP-dependent",TIGR00183,700
SAUSA300_RS08955,15461.745806847352,1.6438023559389305,0.14926604081224196,154.08821878966162,3.4687134688926404e-34,4.0997685698598555e-33,citZ,citrate synthase,NA,NA,NA,2-methylcitrate synthase/citrate synthase II,TIGR01800,490.6
SAUSA300_RS08975,12529.827668670103,0.8777731745509113,0.08128756404954637,118.70965307492148,1.669269124086853e-26,1.4752729826389217e-25,pykA,pyruvate kinase,Metabolism,Energy metabolism,Glycolysis/gluconeogenesis,pyruvate kinase,TIGR01064,619.1
SAUSA300_RS09015,6217.82213856834,2.012118044205545,0.1019415667913905,406.1419330368143,6.418001382278528e-89,2.2221385962406717e-87,uspA2,universal stress protein,NA,Unknown function,Enzymes of unknown specificity,"HAD hydrolase, family IIIA",TIGR01662,14
SAUSA300_RS09020,5056.823581874748,0.9308056861299078,0.09939421464076137,106.98064016301421,5.880972564447228e-24,4.62772787624818e-23,-,metal-dependent hydrolase,Cellular processes,Cellular processes,Detoxification,hydroxyacylglutathione hydrolase,TIGR03413,30.7
SAUSA300_RS09025,1654.3549969251544,0.6948187473260226,0.08937990383055666,63.35597904878472,1.7475272304534528e-14,8.486753530073452e-14,pepQ,dipeptidase,Genetic information processing,Protein fate,Protein modification and repair,"methionine aminopeptidase, type I",TIGR00500,87.9
SAUSA300_RS09035,3453.419210579671,1.5311005469950107,0.2234297816072881,58.43303724808183,2.0484585528666122e-13,9.203990108528916e-13,ald2,alanine dehydrogenase,Metabolism,Energy metabolism,Amino acids and amines,alanine dehydrogenase,TIGR00518,575.8
SAUSA300_RS09040,7874.337177143905,1.06161740173307,0.11271773231209001,88.32025978701395,6.629782288802582e-20,4.355234213380804e-19,uspA1,universal stress protein UspA,Genetic information processing,DNA metabolism,"DNA replication, recombination, and repair",deoxyribodipyrimidine photolyase,TIGR00591,16.1
SAUSA300_RS09045,10450.443450405415,0.635289387697957,0.09358304607280073,48.95716803494014,2.3393006225974056e-11,9.17941564307222e-11,ackA,acetate kinase,Metabolism,Energy metabolism,Fermentation,acetate kinase,TIGR00016,561.8
SAUSA300_RS09055,6208.157258197209,0.8880513327990643,0.09406197042102851,88.16577989387383,7.162162159311619e-20,4.653033826678608e-19,tpx,2-Cys peroxiredoxin,Cellular processes,Cellular processes,Detoxification; Adaptations to atypical conditions,peroxiredoxin,TIGR03137,25.2
SAUSA300_RS09080,17450.698928777474,0.7187490512354282,0.09372127648665744,60.06111209219253,9.076015328494566e-14,4.15407668923165e-13,ezrA,septation ring formation regulator EzrA,Cellular processes; Genetic information processing,Cellular processes; DNA metabolism,Cell division; Chromosome-associated proteins,chromosome segregation protein SMC,TIGR02169,22.7
SAUSA300_RS09085,490.91525439498207,-0.7738050959307106,0.1250241200119143,57.39936548357734,3.434678984914797e-13,1.5362097648334723e-12,-,hypothetical protein,Signal transduction; Metabolism,Regulatory functions; Central intermediary metabolism,DNA interactions; Nitrogen fixation,Nif-specific regulatory protein,TIGR01817,13.2
SAUSA300_RS09110,1121.5518807183726,-2.373212005328338,0.17880619708104675,277.747253551931,4.874725994780357e-61,1.0786705716269619e-59,-,alanine--glyoxylate aminotransferase family protein,NA,NA,NA,2-aminoethylphosphonate aminotransferase,TIGR03301,171.9
SAUSA300_RS09115,1598.676886734332,-2.6029891853083433,0.15705404355366662,471.78124287010917,3.5810037683449556e-103,1.5055562986056006e-101,serA,D-3-phosphoglycerate dehydrogenase,Metabolism,Amino acid biosynthesis,Serine family,phosphoglycerate dehydrogenase,TIGR01327,745.7
SAUSA300_RS09120,42.93589156592585,-1.5384447383317532,0.33185439517532955,66.9557565594996,2.8889644472509928e-15,1.4864025119335092e-14,NA,hypothetical protein,NA,NA,NA,NA,NA,NA
SAUSA300_RS09125,1204.8850393431374,-1.1860073620895266,0.13578145376213083,193.72396410136972,8.577795519767986e-43,1.3080027054236883e-41,-,HAD family hydrolase,NA,NA,NA,AHBA synthesis associated protein,TIGR01454,30.7
SAUSA300_RS09140,2195.0107712463378,1.1607849299459903,0.07253971199837218,275.991167379191,1.1729499378692676e-60,2.5197019468242736e-59,htrA1,serine protease,Genetic information processing,Protein fate,"Degradation of proteins, peptides, and glycopeptides; Protein folding and stabilization",peptidase Do,TIGR02037,291.6
SAUSA300_RS09160,8447.115806195712,-0.5710393059636301,0.07436327402555398,66.74544593857084,3.2093018639605925e-15,1.6454660950585408e-14,isdH,iron-regulated surface determinant protein H,NA,NA,NA,haptoglobin-binding heme uptake protein HarA,TIGR03658,2116.9
SAUSA300_RS09165,20322.805692274123,1.267840167794104,0.11571607537939224,140.35112870815846,3.335336349604323e-31,3.5056767417448294e-30,fhs,formate--tetrahydrofolate ligase,NA,NA,NA,NA,NA,NA
SAUSA300_RS09180,1693.0435898002631,1.0509865783099237,0.11232073041940595,90.94286692723051,1.786517861130992e-20,1.2031400607113294e-19,acuC,acetoin utilization protein AcuC,NA,NA,NA,NA,NA,NA
SAUSA300_RS09195,3498.17906186641,-1.1833592242903277,0.10744251677357883,257.94503201904945,9.726307143704222e-57,1.921108853954465e-55,aroA2,bifunctional 3-deoxy-7-phosphoheptulonate synthase/chorismate mutase,Metabolism,Amino acid biosynthesis,Aromatic amino acid family,3-deoxy-7-phosphoheptulonate synthase,TIGR01361,381.7
SAUSA300_RS09285,2599.2556140478428,-0.8585990398409915,0.10100472997905496,72.09184357784991,2.2154148983472048e-16,1.2074011195992266e-15,-,polysaccharide biosynthesis protein,Cellular processes,Cellular processes,Sporulation and germination,stage V sporulation protein B,TIGR02900,122.7
SAUSA300_RS09300,734.3427423301148,0.2024539152823764,0.14787547614055546,629.1465109602693,2.413075946525513e-137,1.479517189713455e-135,-,rhodanese-like domain-containing protein,Genetic information processing,Protein synthesis,tRNA and rRNA base modification,tRNA 2-selenouridine synthase,TIGR03167,24
SAUSA300_RS09305,8303.006158793523,0.3508458647374952,0.08899263022758963,1651.4761565721342,0,0,leuS,leucine--tRNA ligase,Genetic information processing,Protein synthesis,tRNA aminoacylation,leucine--tRNA ligase,TIGR00396,1186.6
SAUSA300_RS09315,1274.1790177767637,-1.3734718718585108,0.12441332318012872,129.21097449071408,8.753734869004717e-29,8.530543615722147e-28,-,TIGR01212 family radical SAM protein,NA,Unknown function,Enzymes of unknown specificity,"radical SAM protein, TIGR01212 family",TIGR01212,433.5
SAUSA300_RS09320,815.2329932690018,-1.2267720111255058,0.11636872425588786,130.49666351210504,4.602667104388757e-29,4.500215710370802e-28,-,rRNA methyltransferase,Genetic information processing,Protein synthesis,tRNA and rRNA base modification,16S rRNA (cytosine(1402)-N(4))-methyltransferase,TIGR00006,31
SAUSA300_RS09325,8971.751803123963,2.0453024114132283,0.12467455714525205,301.13014435637854,4.07774426548763e-66,9.91801766390917e-65,NA,MarR family transcriptional regulator,Signal transduction,Regulatory functions,DNA interactions,staphylococcal accessory regulator family,TIGR01889,77.1
SAUSA300_RS09340,2297.498092571431,1.0850931626110076,0.09460973668442214,139.5527592092646,4.971682321895508e-31,5.206996823252128e-30,-,alpha/beta hydrolase,Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers",Menaquinone and ubiquinone,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",TIGR03695,32.7
SAUSA300_RS09350,2766.728440713202,2.357446450543202,0.073038206168155,1284.6537553104451,1.0989589143174662e-279,2.310168632025931e-277,putA,proline dehydrogenase,NA,NA,NA,acidobacterial duplicated orphan permease,TIGR03434,15.5
SAUSA300_RS09355,1066.723416567874,1.154122358674838,0.12896236784677656,115.7241436321619,7.427138092067244e-26,6.317360521662977e-25,ribH,"6,7-dimethyl-8-ribityllumazine synthase",Metabolism,"Biosynthesis of cofactors, prosthetic groups, and carriers","Riboflavin, FMN, and FAD","6,7-dimethyl-8-ribityllumazine synthase",TIGR00114,198
SAUSA300_RS09395,12525.301933634626,-0.6403296217217943,0.10066238659717458,50.21129635424285,1.2495554471932131e-11,5.044501620150379e-11,-,autolysin,NA,NA,NA,flagellar rod assembly protein/muramidase FlgJ,TIGR02541,14.8
SAUSA300_RS09435,176.85531031596352,-1.6330972572899753,0.17136558318252917,92.50409730434887,8.184468727889369e-21,5.627778379948227e-20,NA,camphor resistance protein CrcB,NA,Unknown function,General,protein CrcB,TIGR00494,84.9
SAUSA300_RS09455,1119.8902293639035,1.374146614134979,0.10324503546890737,181.56347863613,3.749657122105753e-40,5.1566546310080525e-39,-,aldo/keto reductase,NA,NA,NA,voltage-dependent potassium channel beta subunit,TIGR01293,44.7
